id,propositions,nl_sentence,dataset_tl
1690,"['secure_apple', 'go_by_waste_basket']",secure apple or when possible go by waste basket,secure_apple|F(go_by_waste_basket)
5253,"['drop_pear', 'drop_orange']",never drop pear or never drop orange,G(~(drop_pear))|G(~(drop_orange))
3372,"['pick_up_flag', 'show_yourself_near_house']",pick up flag or when possible show yourself near house,pick_up_flag|F(show_yourself_near_house)
1224,"['have_apple', 'get_hold_apple']",always have apple and at some time get hold apple,G(have_apple)&F(get_hold_apple)
1031,"['go_to_orange', 'collect_apple']","if go to orange , at some time collect apple",go_to_orange->F(collect_apple)
3156,"['withold_apple', 'tax_apple']",at any time withold apple until whenever tax apple,F(withold_apple)UF(tax_apple)
2541,"['pass_by_waste_receptacle', 'hold_orange']",at some time pass by waste receptacle and hold orange,F(pass_by_waste_receptacle)&hold_orange
4209,"['journey_by_house', 'move_to_flag']",at any time journey by house and when possible move to flag,F(journey_by_house)&F(move_to_flag)
5976,"['hold_on_to_pear', 'venture_to_flag']",hold on to pear until at any time venture to flag,hold_on_to_pearUF(venture_to_flag)
2521,"['stop_by_flag', 'haul_pear']",stop by flag or whenever haul pear,stop_by_flag|F(haul_pear)
5967,"['get_hold_of_pear', 'go_to_trash_bin']",get hold of pear and at some time go to trash bin,get_hold_of_pear&F(go_to_trash_bin)
1980,"['hold_on_to_pear', 'get_hold_of_pear']",hold on to pear or get hold of pear,hold_on_to_pear|get_hold_of_pear
4525,"['drop_pear', 'go_home']",never drop pear or at any time go home,G(~(drop_pear))|F(go_home)
4981,"['approach_flag', 'put_in_bucket']",when possible approach flag or put in bucket,F(approach_flag)|put_in_bucket
3897,"['touch_flag', 'take_to_tree']",forever touch flag and take to tree,G(touch_flag)&take_to_tree
2563,"['capture_pear', 'seize_apple']",whenever capture pear until seize apple,F(capture_pear)Useize_apple
1571,"['get_near_flag', 'snatch_up_pear']",at any time get near flag and snatch up pear,F(get_near_flag)&snatch_up_pear
1003,"['venture_to_house', 'withhold_apple']",at any time venture to house or at any time withhold apple,F(venture_to_house)|F(withhold_apple)
2476,"['travel_to_waste_bin', 'venture_to_flag']","when travel to waste bin , when possible venture to flag",travel_to_waste_bin->F(venture_to_flag)
2527,"['get_pear', 'get_orange']",when possible get pear and at some time get orange,F(get_pear)&F(get_orange)
1221,"['drop_apple', 'secure_apple']",never drop apple and secure apple,G(~(drop_apple))&secure_apple
5481,"['go_to_home', 'start_going_to_tree']",at any time go to home or whenever start going to tree,F(go_to_home)|F(start_going_to_tree)
1317,"['keep_apple', 'stop_by_house']",keep apple or when possible stop by house,keep_apple|F(stop_by_house)
5891,"['venture_to_waste_basket', 'go_to_house']",at any time venture to waste basket and whenever go to house,F(venture_to_waste_basket)&F(go_to_house)
5806,"['acquire_apple', 'go_to_waste_basket']",acquire apple or repeatedly go to waste basket,acquire_apple|G(F(go_to_waste_basket))
1129,"['venture_towards_house', 'venture_to_house']",venture towards house and whenever venture to house,venture_towards_house&F(venture_to_house)
3151,"['get_close_flag', 'get_to_cup']",at any time get close flag or whenever get to cup,F(get_close_flag)|F(get_to_cup)
1304,"['hold_orange', 'go_to_flag']",hold orange and when possible go to flag,hold_orange&F(go_to_flag)
4405,"['go_to_orange', 'pass_by_waste_receptacle']",go to orange or whenever pass by waste receptacle,go_to_orange|F(pass_by_waste_receptacle)
2296,"['drop_orange', 'let_go_pear']",never drop orange or don't let go pear,G(~(drop_orange))|~(let_go_pear)
2553,"['drop_apple', 'get_hold_of_orange']",never drop apple or at some time get hold of orange,G(~(drop_apple))|F(get_hold_of_orange)
3046,"['contact_flag', 'venture_to_trash_can']",whenever contact flag and venture to trash can,F(contact_flag)&venture_to_trash_can
5073,"['proceed_to_house', 'venture_to_trash_can']",whenever proceed to house and venture to trash can,F(proceed_to_house)&venture_to_trash_can
2134,"['go_to_waste_basket', 'venture_house']",repeatedly go to waste basket or whenever venture house,G(F(go_to_waste_basket))|F(venture_house)
1465,"['go_to_apple_trashcan', 'withdraw_pear']",repeatedly go to apple trashcan or whenever withdraw pear,G(F(go_to_apple_trashcan))|F(withdraw_pear)
1451,"['go_visit_flag', 'move_towards_trash_can']",go visit flag and move towards trash can,go_visit_flag&move_towards_trash_can
1211,"['reach_flag', 'venture_towards_house']",when possible reach flag and venture towards house,F(reach_flag)&venture_towards_house
1253,"['venture_flag', 'track_towards_tree']",whenever venture flag and when possible track towards tree,F(venture_flag)&F(track_towards_tree)
4376,"['go_to_house', 'grasp_orange']",at some time go to house or grasp orange,F(go_to_house)|grasp_orange
5887,"['venture_house', 'drop_apple']",when possible venture house or never drop apple,F(venture_house)|G(~(drop_apple))
4203,"['go_to_bucket', 'scoop_up_pear']",go to bucket or at any time scoop up pear,go_to_bucket|F(scoop_up_pear)
4183,"['drop_pear', 'journey_to_flag']",never drop pear and whenever journey to flag,G(~(drop_pear))&F(journey_to_flag)
2496,"['clutch_orange', 'go_to_trashcan']",at some time clutch orange and at any time go to trashcan,F(clutch_orange)&F(go_to_trashcan)
5354,"['go_by_trash_can', 'journey_to_flag']",forever go by trash can or at any time journey to flag,G(go_by_trash_can)|F(journey_to_flag)
3166,"['let_go_apple', 'get_orange']",at any time let go apple or at some time get orange,F(let_go_apple)|F(get_orange)
3596,"['go_visit_house', 'get_hold_of_pear']",at some time go visit house or get hold of pear,F(go_visit_house)|get_hold_of_pear
2870,"['travel_by_tree', 'haul_pear']","if when possible travel by tree , at some time haul pear",F(travel_by_tree)->F(haul_pear)
4461,"['walk_to_flag', 'let_go_apple']",at some time walk to flag and never let go apple,F(walk_to_flag)&G(~(let_go_apple))
2403,"['let_go_pear', 'spend_time_at_tree']",do not let go pear or at some time spend time at tree,~(let_go_pear)|F(spend_time_at_tree)
2724,"['make_contact_with_house', 'gather_orange']","when when possible make contact with house , gather orange",F(make_contact_with_house)->gather_orange
1030,"['come_home', 'seize_pear']",whenever come home and at some time seize pear,F(come_home)&F(seize_pear)
1060,"['reach_flag', 'bring_pear']","if at any time reach flag , whenever bring pear",F(reach_flag)->F(bring_pear)
1165,"['get_to_flag', 'grab_tree']",at some time get to flag or repeatedly grab tree,F(get_to_flag)|G(F(grab_tree))
1299,"['withhold_apple', 'withhold_apple']",at any time withhold apple or whenever withhold apple,F(withhold_apple)|F(withhold_apple)
1715,"['go_to_tree', 'pick_up_anything']",whenever go to tree and do not pick up anything,F(go_to_tree)&~(F(pick_up_anything))
1222,"['pick_up_apple', 'drop_apple']",whenever pick up apple and never drop apple,F(pick_up_apple)&G(~(drop_apple))
5098,"['venture_to_flag', 'go_past_house']",when possible venture to flag and whenever go past house,F(venture_to_flag)&F(go_past_house)
5008,"['move_to_house', 'acquire_apple']",move to house or acquire apple,move_to_house|acquire_apple
1839,"['secure_apple', 'reach_flag']",secure apple until at any time reach flag,secure_appleUF(reach_flag)
5858,"['proceed_to_flag', 'go_to_tree']",at any time proceed to flag means that at any time go to tree,F(proceed_to_flag)->F(go_to_tree)
1605,"['be_in_houses_vicinity', 'lay_hold_of_apple']",at some time be in house's vicinity or at some time lay hold of apple,F(be_in_houses_vicinity)|F(lay_hold_of_apple)
1957,"['grab_flag', 'be_in_houses_vicinity']",at any time grab flag or at some time be in house's vicinity,F(grab_flag)|F(be_in_houses_vicinity)
1829,"['touch_flag', 'take_orange']",always touch flag and take orange,G(touch_flag)&take_orange
2152,"['journey_to_flag', 'venture_to_waste_basket']",at some time journey to flag can infer that when possible venture to waste basket,F(journey_to_flag)->F(venture_to_waste_basket)
1166,"['venture_towards_house', 'drop_apple']",venture towards house or never drop apple,venture_towards_house|G(~(drop_apple))
5848,"['travel_by_tree', 'put_in_bin']",when possible travel by tree or put in bin,F(travel_by_tree)|put_in_bin
4998,"['drop_orange', 'pick_up_fruit']",never drop orange until pick up fruit,G(~(drop_orange))Upick_up_fruit
1403,"['touch_flag', 'approach_house']",always touch flag or when possible approach house,G(touch_flag)|F(approach_house)
2298,"['show_yourself_near_house', 'go_to_waste_basket']",at some time show yourself near house and repeatedly go to waste basket,F(show_yourself_near_house)&G(F(go_to_waste_basket))
1337,"['snatch_up_pear', 'drop_orange']",snatch up pear or never drop orange,snatch_up_pear|G(~(drop_orange))
2676,"['go_to_home', 'going_to_house']",whenever go to home or at some time going to house,F(go_to_home)|F(going_to_house)
1482,"['reach_house', 'have_pear']",reach house and at any time have pear,reach_house&F(have_pear)
2156,"['take_to_trashcan', 'advance_to_tree']",take to trashcan or advance to tree,take_to_trashcan|advance_to_tree
1580,"['grab_apple', 'get_hold_of_orange']",at some time grab apple or when possible get hold of orange,F(grab_apple)|F(get_hold_of_orange)
2005,"['let_go_orange', 'take_orange']",never let go orange or take orange,G(~(let_go_orange))|take_orange
3432,"['journey_to_house', 'go_to_waste_basket']",at any time journey to house or repeatedly go to waste basket,F(journey_to_house)|G(F(go_to_waste_basket))
1865,"['venture_towards_house', 'venture_to_house']",venture towards house or whenever venture to house,venture_towards_house|F(venture_to_house)
5111,"['drop_apple', 'capture_orange']",never drop apple and capture orange,G(~(drop_apple))&capture_orange
2318,"['advance_to_house', 'hold_pear']",at some time advance to house and hold pear,F(advance_to_house)&hold_pear
5619,"['haul_pear', 'going_to_house']",when possible haul pear or at any time going to house,F(haul_pear)|F(going_to_house)
2997,"['grab_apple', 'tax_apple']",whenever grab apple and at some time tax apple,F(grab_apple)&F(tax_apple)
3639,"['move_past_trash_can', 'go_to_trash_bin']",when possible move past trash can or at any time go to trash bin,F(move_past_trash_can)|F(go_to_trash_bin)
1056,"['clutch_orange', 'move_to_trashcan']",at some time clutch orange or move to trashcan,F(clutch_orange)|move_to_trashcan
5230,"['touch_tree', 'seize_pear']",at any time touch tree or whenever seize pear,F(touch_tree)|F(seize_pear)
1020,"['procure_apple', 'get_hold_orange']",procure apple or when possible get hold orange,procure_apple|F(get_hold_orange)
3616,"['going_to_house', 'secure_pear']",at any time going to house or at any time secure pear,F(going_to_house)|F(secure_pear)
2644,"['let_go_apple', 'grasp_orange']",at some time let go apple or grasp orange,F(let_go_apple)|grasp_orange
1368,"['walk_near_flag', 'contact_flag']",when possible walk near flag or at any time contact flag,F(walk_near_flag)|F(contact_flag)
2806,"['snatch_pear', 'stop_by_trash_can']",when possible snatch pear until when possible stop by trash can,F(snatch_pear)UF(stop_by_trash_can)
1122,"['track_towards_tree', 'get_near_flag']",at some time track towards tree and when possible get near flag,F(track_towards_tree)&F(get_near_flag)
1056,"['hold_orange', 'hold_apple']",hold orange or hold apple,hold_orange|hold_apple
1929,"['take_to_trashcan', 'drop_pear']",take to trashcan or drop pear,take_to_trashcan|drop_pear
2040,"['be_in_houses_vicinity', 'go_to_trashcan']",at some time be in house's vicinity or at some time go to trashcan,F(be_in_houses_vicinity)|F(go_to_trashcan)
2222,"['venture_flag', 'spend_time_at_tree']",whenever venture flag or whenever spend time at tree,F(venture_flag)|F(spend_time_at_tree)
1604,"['bring_pear', 'withhold_apple']",at any time bring pear can infer that at some time withhold apple,F(bring_pear)->F(withhold_apple)
3527,"['acquire_apple', 'haul_pear']",acquire apple or whenever haul pear,acquire_apple|F(haul_pear)
5537,"['move_to_house', 'walk_to_flag']",move to house or at any time walk to flag,move_to_house|F(walk_to_flag)
1669,"['collect_apple', 'yield_pear']",at any time collect apple or at any time yield pear,F(collect_apple)|F(yield_pear)
1014,"['grab_tree', 'take_to_trashcan']",repeatedly grab tree or take to trashcan,G(F(grab_tree))|take_to_trashcan
2472,"['lay_hold_of_apple', 'get_to_flag']",when possible lay hold of apple and at any time get to flag,F(lay_hold_of_apple)&F(get_to_flag)
2196,"['move_to_trashcan', 'start_going_to_house']",move to trashcan or whenever start going to house,move_to_trashcan|F(start_going_to_house)
5029,"['hold_on_to_pear', 'travel_to_tree']",hold on to pear and travel to tree,hold_on_to_pear&travel_to_tree
1539,"['travel_to_trash_can', 'approach_house']",whenever travel to trash can can infer that whenever approach house,F(travel_to_trash_can)->F(approach_house)
1746,"['visit_tree', 'touch_house']",visit tree or whenever touch house,visit_tree|F(touch_house)
2204,"['venture_flag', 'journey_by_flag']",at any time venture flag or whenever journey by flag,F(venture_flag)|F(journey_by_flag)
1908,"['go_near_flag', 'be_at_house']",when possible go near flag or at some time be at house,F(go_near_flag)|F(be_at_house)
1293,"['make_way_waste_basket', 'go_to_orange_bin']",at any time make way waste basket or go to orange bin,F(make_way_waste_basket)|go_to_orange_bin
1400,"['let_go_orange', 'get_to_tree']",do not let go orange and get to tree,~(let_go_orange)&get_to_tree
2237,"['get_to_flag', 'keep_apple']",at some time get to flag or keep apple,F(get_to_flag)|keep_apple
3917,"['venture_house', 'collect_pear']",when possible venture house or collect pear,F(venture_house)|collect_pear
